289,26,85,289,2019-07-30,5,"Király-szinház kapui előtt. A pékné, amint élt s virult, igért és"
290,58,47,290,2019-07-18,5,"hazudott, a pékné, atyám, a kék szemével, a bevont ajkával, a keblének"
291,46,154,291,2019-07-17,5,"két ezüst almájával, a pékné üdén és omlatag fehérben, a hattyuprémek"
292,34,76,292,2019-07-24,5,"fejedelemségében, ott vonult el a tömegben, s a szőke feje ragyogott az"
293,55,142,293,2019-07-26,5,"estében! Elhülve nézte, mozdulatlanul, s magába szítta, mint a fényt. A"
294,43,149,294,2019-08-03,5,"tumultusból kiválasztotta, kiemelte mint egy bálványt, csak őt látta,"
295,72,23,295,2019-07-20,5,"csak őt követte, visszafojtott lélegzettel, a falnak tapadva, hogy meg"
296,65,23,296,2019-07-20,5,"ne zavarja, hogy el ne tünjön s mereven a nyakát kinyujtotta utána, mint"
297,61,63,297,2019-08-10,5,"a ló holtra szomjadtan, az egész nyakát, megnyulva a térben, a torz feje"
298,65,69,298,2019-08-03,1,"vonaglásával. Oh dehogy is tünt el, sőt, enyhén megállott, elbűvölő"
299,7,99,299,2019-07-28,3,"fiatal jelenség, viruló kis polgárasszony a prémjeibe burkoltan s a"
300,35,5,300,2019-08-16,4,"szoknyáját megemelve a zománcos pikkely csillogásával, a pazar ruháját"
301,8,208,301,2019-07-24,5,"két apró lába fölött, melyek leányos kecsességgel, félénken, egymáshoz"
302,57,194,302,2019-07-26,5,"szorultak, mintegy szokatlanul és gène-ben a kövön. És nyugtalan"
303,66,114,303,2019-08-12,5,"elnézett a feltorlódó kocsisoron, amint mögötte s körülötte, a"
304,52,25,304,2019-07-26,5,"Király-szinház kapuján, kitódult a tömeg, a kalapok, ruhák, meztelen"
305,25,140,305,2019-07-23,5,"vállak, kihevült arcok s meglazult hajfürtök százféle formáiban, röpködő"
306,8,78,306,2019-08-16,4,"női tarsolyok és szinházi látcsövek keverékében, színes tolongás az"
307,74,47,307,2019-08-18,5,"éjnek lendülten, betelt örömök hullámzásával."
308,49,46,308,2019-07-30,4,"Kocsit várt, keresett, olykor szólítgatott is, de a hangja alig"
309,10,131,309,2019-08-20,5,"hallatszott a térben, magányos madársipongás szopránja, kis üde női szó,"
310,30,5,310,2019-08-14,5,"ami elveszett. És intett is a gyönyörü karjával, mint az opál"
311,55,141,311,2019-08-08,5,"fényrezgése az éjben, amint kibujt és kinyúlott a prémtömegek, a bő"
312,35,17,312,2019-07-31,5,"ujjak alól, az eleven hús üdeségével. Még nézte onnan, a fal tövéből,"
313,3,84,313,2019-08-19,5,"elfúlva és roskadozva s aztán, hirtelen, áttántorgott hozzá levett"
314,12,69,314,2019-08-23,4,"kalappal, drága ember és megállott előtte meggörbülten. A pékné volt,"
315,17,181,315,2019-08-17,5,"igen a pékné, így közelről is, isteni Rausch Mária asszony, tavaszi"
316,71,60,316,2019-08-11,4,"Mária, mindössze még fehérebben, még vonzóbban, még kedvesebben, az"
317,67,91,317,2019-08-01,5,"ékszerei szikrázásával a prémjei fölött, mint egy királyi ágyastárs,"
318,16,34,318,2019-08-20,4,"derüs, világos, ragyogó, a szőke hajak koronájával. Mit mondjon? Remegő"
319,3,199,319,2019-08-08,5,"ajka, egy-egy csöndes szó formáján vonaglott, az orra megnyult – de hát"
320,69,94,320,2019-08-09,3,"mit mondjon? Mégis, valamit hebegett, valami választ is várt, de a kék"
321,66,160,321,2019-08-26,5,"szemü Mária megriadva nézte, miközben kis nyugtalan mozdulatokkal az"
322,27,159,322,2019-08-03,3,erszényében keresgélt.
323,54,30,323,2019-08-13,5,"IN a gorge of the moors, not far away as the crow flies from Pendle"
324,60,2,324,2019-08-24,4,"Hill, stood a grim, rambling house known to the heath-men as"
325,61,11,325,2019-08-06,4,"Windyhough. It had been fortified once; but afterwards, in times of"
326,49,140,326,2019-08-24,2,"ease, successive owners had thought more of dice and hunting than of"
327,28,96,327,2019-08-24,5,"warfare, and within-doors the house was furnished with a comfort that"
328,46,77,328,2019-08-25,4,belied its loopholed walls.
329,66,173,329,2019-08-17,5,"It stood in the county of Lancaster, famed for its loyalty and for the"
330,8,137,330,2019-09-01,5,beauty of its women--two qualities that often run together--and there
331,2,23,331,2019-08-21,4,had been Royds at Windyhough since Norman William first parcelled out
332,4,24,332,2019-09-01,3,the County Palatine among the strong men of his following. The Royd
333,9,201,333,2019-08-22,4,"pride had been deep enough, yet chivalrous and warm-hearted, as of men"
334,29,57,334,2019-08-28,5,"whose history is an open book, not fearing scrutiny but asking it."
335,21,111,335,2019-08-23,5,"The heir of it all--house, and name, and lusty pride--came swinging"
336,57,164,336,2019-09-02,4,"over the moor-crest that gave him a sight of Windyhough, lying far"
337,52,119,337,2019-08-25,5,below in the haze of the November afternoon. It was not Rupert’s fault
338,34,172,338,2019-09-03,4,"that he was the heir, and less strong of body than others of his race."
339,49,96,339,2019-08-20,5,"It was not his fault that Lady Royd, his mother, had despised him from"
340,51,20,340,2019-08-14,5,"infancy, because he broke the tradition of his house that all its sons"
341,22,122,341,2019-08-15,4,must needs be strong and good to look at.
342,25,65,342,2019-08-13,5,"The heir stood on the windy summit, his gun under his arm, and looked"
343,2,90,343,2019-09-09,4,"over the rolling, never-ending sweep of hills. The sun, big and ruddy,"
344,55,86,344,2019-08-30,5,"was dipping over Pendle’s rounded slope, and all the hollows in between"
345,58,83,345,2019-08-18,5,were luminous and still. He forgot his loneliness--forgot that he could
346,15,97,346,2019-09-02,4,not sit a horse with ease or pleasure to himself; forgot that he was
347,48,63,347,2019-08-17,4,"shy of his equals, shy of the country-folk who met him on the road,"
348,55,30,348,2019-08-20,5,that his one respite from the burden of the day was to get up into the
349,10,100,349,2019-08-29,5,hills which God had set there for a sanctuary.
350,48,16,350,2019-08-27,4,"Very still, and straight to his full height, this man of"
351,36,38,351,2019-08-29,5,five-and-twenty stood watching the pageant of the sun’s down-going.
352,45,185,352,2019-09-10,5,"It was home and liberty to him, this rough land where all was peat"
353,30,21,353,2019-09-13,4,"and heather, and the running cry of streams afraid of loneliness, and"
354,62,126,354,2019-08-23,5,overhead the snow-clouds thrusting forward from the east across the
355,11,35,355,2019-08-29,4,"western splendour of blue, and red, and sapphire."
356,44,58,356,2019-09-11,3,"He shivered suddenly. As of old, his soul was bigger than the strength"
357,35,121,357,2019-08-24,4,"of his lean body, and he looked down at Windyhough with misgiving, for"
358,3,127,358,2019-08-24,5,he was spent with hunger and long walking over the hills he loved.
359,46,205,359,2019-09-14,4,"He thought of his father, kind always and tolerant of his heir’s"
360,25,4,360,2019-08-25,5,"infirmities; of his mother, colder than winter on the hills; of"
361,2,96,361,2019-09-08,5,"Maurice, his younger brother by three years, who could ride well, could"
362,74,91,362,2019-08-30,4,"show prowess in field-sports, and in all things carry himself like the"
363,12,57,363,2019-09-18,5,true heir of Windyhough.
364,60,19,364,2019-09-09,4,"A quick, unreasoning hatred of Maurice took him unawares--Esau’s"
365,36,17,365,2019-08-28,3,hate for the supplanter. He remembered that Maurice had never known
366,28,137,366,2019-09-11,5,the fears that bodily weakness brings. In nursery days he had been
367,18,196,367,2019-08-30,4,"the leader, claiming the toys he coveted; in boyhood he had been the"
368,43,177,368,2019-09-16,3,"friend and intimate of older men, who laughed at his straightforward"
369,58,203,369,2019-09-18,4,"fearlessness, and told each other, while the heir stood by and"
370,37,178,370,2019-09-08,3,"listened, that Maurice was a pup of the old breed."
371,64,84,371,2019-08-30,4,"There was comfort blowing down the wind to Rupert, had he guessed it."
372,11,114,372,2019-09-23,5,"The moor loves her own, as human mothers do, and in her winter-time"
373,21,38,373,2019-09-21,5,"she meant to prove him. He did not guess as much, as he looked down"
374,46,141,374,2019-09-13,5,"on the huddled chimney-stacks of Windyhough, and saw the grey smoke"
375,3,202,375,2019-09-10,3,"flying wide above the gables. His heart was there, down yonder where"
376,10,199,376,2019-09-13,5,"the old house laughed slyly to know that he was heir to it, instead"
377,17,103,377,2019-09-21,5,"of Maurice. If only he could take his full share in field-sports, and"
378,69,145,378,2019-09-03,5,meet his fellows with the frank laugh of comradeship--if he had been
379,67,191,379,2019-09-20,5,"less sensitive to ridicule, to the self-distrust inbred in him by Lady"
380,19,168,380,2019-10-03,5,Royd’s disdain--his world might have worn a different face to-day. He
381,16,20,381,2019-09-17,5,"stooped to pat the setter that had shared a day’s poor sport with him,"
382,27,206,382,2019-10-05,5,and then again his thoughts went roving down the years.
383,13,17,383,2019-09-10,5,"He did not hear the sound of hoofs behind him, till Roger Demaine’s"
384,29,60,384,2019-09-29,5,"daughter rode close up, reined in, and sat regarding him with an odd"
385,28,149,385,2019-09-11,4,"look of pity, and liking, and reproach."
386,43,92,386,2019-10-05,5,"“You look out of heart, Rupert. What ails you?” she asked, startling"
387,62,141,387,2019-09-26,4,him out of his day-dream.
388,33,15,388,2019-10-05,5,"“Life. It is life that ails me,” he muttered, then laughed as if"
389,61,174,389,2019-09-20,4,ashamed of his quick outburst. “I’ve been tramping the moors since
390,39,107,390,2019-09-14,5,"daybreak, Nance,” he went on, in a matter-of-fact voice, “and all for"
391,53,101,391,2019-09-22,4,three brace of grouse. You know how much powder goes to every bird I
392,43,72,392,2019-09-21,5,kill.”
393,4,158,393,2019-10-06,4,"“But, Rupert, why are you so bitter?”"
394,68,83,394,2019-09-17,5,"“Because I’m your fool,” he broke in, with easy irony. “Oh, they think"
395,28,202,395,2019-09-20,4,I do not know! They call me the scholar--or the dreamer--or any other
396,17,163,396,2019-10-08,5,"name--but we know what they mean, Nance.”"
397,59,154,397,2019-10-14,4,The girl’s face was grave and puzzled. Through all the years they had
398,15,159,398,2019-10-11,3,"known each other, he and she, he had seldom shown her a glimpse of"
399,71,38,399,2019-10-13,5,this passionate rebellion against the world that hemmed him in. And it
400,40,125,400,2019-10-16,2,was true--pitiably true. She had seen men smile good-naturedly when
401,51,80,401,2019-10-17,4,"his name was spoken--good-naturedly, because all men liked him in some"
402,9,140,402,2019-09-21,5,"affectionate, unquestioning way--had heard them ask each other what the"
403,24,153,403,2019-09-28,5,"Royds had done in times past to deserve such ill-luck as this heir, who"
404,65,175,404,2019-10-17,4,was fit only for the cloisters where scholars walked apart and read old
405,9,160,405,2019-10-04,4,tomes.
406,30,183,406,2019-09-28,5,"And yet, for some odd reason, she liked him better for the outburst."
407,14,194,407,2019-09-25,5,"Here on his own moors, with the tiredness in his face and the ring of"
408,12,81,408,2019-10-13,5,"courage in his voice, she saw the manhood in him."
409,13,105,409,2019-10-14,5,"“Rupert,” she said, glancing backward, and laughing to hide her stress"
410,26,78,410,2019-10-05,5,of feeling. “You’ve lost me a race to-day.”
411,16,126,411,2019-10-10,5,"“Very likely,” he said, yielding still to his evil humour. “I was"
412,65,115,412,2019-10-09,5,"always in the way, Nance. My lady mother told me as much, no longer ago"
413,13,4,413,2019-10-10,5,"than yesterday. This race of yours?” he added, tired of himself, tired"
414,25,207,414,2019-10-08,5,"of the comrade moor, weary even of Nance Demaine, who was his first"
415,38,169,415,2019-10-10,1,"love and who would likely, if he died in his bed at ninety, be his last."
416,67,155,416,2019-10-13,5,"She glanced over her shoulder again, and saw two horsemen cantering"
417,55,8,417,2019-10-05,5,"half a mile away through the crimson sunset-glow. “It was a good wager,"
418,38,194,418,2019-10-08,5,"Rupert, and you’ve spoilt it. The hunt was all amiss to-day--whenever"
419,5,126,419,2019-10-05,5,"we found a fox, we lost him after a mile or two--and Will Underwood and"
420,14,101,420,2019-10-15,1,"your brother, as we rode home----”"
421,46,198,421,2019-10-20,5,"“My brother, and Will Underwood--yes. They hunt in couples always.”"
422,41,41,422,2019-10-28,5,"“Be patient, Rupert! Your temper is on edge. I’ve never known it fail"
423,2,171,423,2019-10-10,5,you until to-day.”
424,6,177,424,2019-10-29,5,"“Fools are not supposed to show temper,” he put in dryly. “It is only"
425,39,66,425,2019-10-03,4,wise men who’re allowed to ride their humours on a loose rein. So you
426,9,85,426,2019-10-07,4,"had a wager, Nance?”"
427,58,107,427,2019-10-28,4,"“Yes. We had had no real gallop; so, coming home, Maurice said that he"
428,52,112,428,2019-10-12,4,would give me a fair start--as far as Intake Farm--and the first home
429,33,72,429,2019-10-12,4,to father’s house should----”
430,71,172,430,2019-10-30,4,"She halted, ashamed, somehow, of Rupert’s steady glance."
431,67,26,431,2019-10-09,4,“And the wager?”
432,48,17,432,2019-10-14,4,"She glanced behind her. The two horsemen were climbing Lone Man’s Hill,"
433,32,111,433,2019-10-09,4,"and the sight of them, just showing over the red, sunset top, gave her"
434,6,46,434,2019-10-18,3,"new courage. “You’re brave, Rupert, and I was full of laughter till you"
435,16,53,435,2019-10-12,4,spoiled my ride. It was so slight a wager. Maurice has a rough-haired
436,15,160,436,2019-10-12,3,"terrier I covet. If--Rupert, you look as if I were a sinner"
437,18,199,437,2019-10-28,4,"absolute--if I were first home, Maurice was to give me the dog--and, if"
438,45,196,438,2019-10-24,3,not----”
439,61,189,439,2019-10-13,4,“And if not?”
440,59,179,440,2019-10-30,5,She was dismayed by his cold air of question. “If I lost the wager?
441,52,207,441,2019-11-03,5,"Your brother was to have my glove. What harm was there? He’s a boy,"
442,66,135,442,2019-10-23,5,"Rupert--besides,” she added, with the unheeding coquetry that was"
443,52,165,443,2019-10-28,5,"constantly leading her astray, “it is you who make me lose the wager."
444,63,176,444,2019-10-21,5,"See them, how close they are! And I’d kept my lead so splendidly until"
445,50,68,445,2019-10-30,5,you checked me.”
446,47,24,446,2019-10-17,5,"He was not heeding her. His eyes were fixed on the upcoming horsemen,"
447,29,12,447,2019-10-19,5,"and Nance could not understand this new, tense mood of his. It was only"
448,36,158,448,2019-11-07,5,when Will Underwood and young Maurice reined up beside them that she
449,73,28,449,2019-10-20,5,"knew there was trouble brewing, as surely as snow was coming with the"
450,23,7,450,2019-11-02,5,rising wind.
451,55,83,451,2019-10-23,5,"“We’ve caught you, Nance,” laughed Maurice. “Will you settle the wager"
452,64,52,452,2019-10-25,1,"now, or later?”"
453,71,69,453,2019-11-12,3,"He was big and buoyant, this lad of two-and-twenty. Life had used him"
454,3,208,454,2019-10-29,4,"well, had given him a hale body, and nerves like whipcord, and a good"
455,39,3,455,2019-10-30,5,temper that needed little discipline to train it into shape.
456,66,113,456,2019-11-15,5,"Will Underwood laughed. “Best hasten, Maurice, or I’ll claim the"
457,64,114,457,2019-10-21,5,forfeit for you.”
458,34,123,458,2019-11-09,5,Rupert glanced from Will Underwood to Maurice. There was no hurry in
459,9,62,459,2019-11-14,5,"his glance, only a wish to strike, and a temperate, quiet question as"
460,73,89,460,2019-10-29,4,"to which enemy he should choose. Then, suddenly, the indignities of"
461,25,64,461,2019-10-22,5,years gone by came to a head. He recalled the constant yielding to his
462,61,43,462,2019-10-29,4,"brother, the gibes he had let pass without retaliation, the long tale"
463,16,109,463,2019-10-30,5,"of renunciation, weakness."
464,24,36,464,2019-10-23,5,"“Maurice,” he said, with a straightening of his shoulders, “I want a"
465,24,106,465,2019-11-10,2,"word with you. Mr. Underwood, you will ride home with Nance? We shall"
466,21,27,466,2019-11-19,5,not need you.”
467,41,205,467,2019-10-30,5,"Will Underwood gave a smothered laugh, but Nance was grave. She looked"
468,69,135,468,2019-11-09,4,"first at Maurice’s boyish, puzzled face, then at Rupert."
469,23,189,469,2019-10-28,5,"“I claim your escort, Mr. Underwood,” she said sharply."
470,71,109,470,2019-10-30,4,Some reproof in her tone ruffled Will Underwood and kept him silent as
471,55,41,471,2019-11-04,5,"they rode over the crest of the moor and down the long, rough slopes"
472,62,188,472,2019-11-15,4,that led them to the pastures. He was assured of his reputation as
473,38,156,473,2019-10-29,5,a hard rider and a man of the world; and it piqued him to be given
474,26,47,474,2019-11-13,3,marching orders by a boy of five-and-twenty.
475,64,175,475,2019-11-05,5,"“Rupert thought himself his own father just now, Miss Demaine,” he"
476,69,48,476,2019-11-11,3,"said in his deep, pleasant voice. “For the first time since I’ve known"
477,65,13,477,2019-11-14,5,"him, he had something of the grand air. What mischief are the two lads"
478,2,101,478,2019-11-03,4,getting into up yonder?”
479,43,18,479,2019-11-05,4,"Nance did not know her own mood. She seemed to be free, for the moment,"
480,10,200,480,2019-11-12,3,"of her light-hearted, healthy girlhood, seemed to be looking, old and"
481,44,98,481,2019-11-01,5,"wise, into some muddled picture of the days to come. “No mischief,”"
482,55,126,482,2019-11-24,4,"she answered, as if some other than herself were speaking. “Rupert is"
483,71,156,483,2019-11-16,5,"finding his road to the grand air, as you call it. It is a steep road,"
484,67,74,484,2019-11-02,5,I fancy.”
485,9,116,485,2019-11-15,4,Up on the moor Maurice was facing his elder brother. “What fool’s play
486,48,165,486,2019-11-27,3,"is this, Rupert?” he asked. “Why don’t you hunt instead of prowling up"
487,34,131,487,2019-11-18,4,and down the moor with a gun till your wits are addled? Your face is
488,74,112,488,2019-11-13,5,like a hatchet.”
489,68,164,489,2019-11-14,5,"“You made a wager?” said Rupert, with the same desperate quiet."
490,33,154,490,2019-11-24,4,"“Yes, and I’ve won it. Come, old monk, admit there are worse gloves to"
491,25,171,491,2019-11-16,5,claim in Lancashire.”
492,2,151,492,2019-11-22,4,"Rupert winced. His thoughts of Nance Demaine were so long, so fragrant."
493,66,52,493,2019-11-13,5,"Since his boyhood struggled first into the riper understanding, he had"
494,67,34,494,2019-12-03,5,cloistered her image from the world’s rough usage. She had been to him
495,20,150,495,2019-12-03,4,"something magical, unattainable, and he was paying now for an homage"
496,31,5,496,2019-11-30,5,"less healthy than this world’s needs demand. It was all so trifling,"
497,35,31,497,2019-12-08,4,this happy-go-lucky wager of a dog against a glove; but he saw in it a
498,25,192,498,2019-11-20,5,supplanting more bitter than any that had gone before.
499,69,108,499,2019-11-17,5,"He stood there for a moment, irresolute, bound by old subservience"
500,53,134,500,2019-12-04,4,"to Maurice, by remembrance of his weakness and his nickname of “the"
501,22,189,501,2019-11-29,4,"scholar.” Then the moor whispered in his ear, told him to be a fool no"
502,31,111,502,2019-12-06,5,longer; and a strength that was almost gaiety came to him.
503,59,164,503,2019-11-20,5,"“Get out of the saddle, Maurice,” he said peremptorily. “I want to"
504,42,137,504,2019-12-07,4,talk to you on foot.”
505,35,99,505,2019-12-10,5,"Maurice obeyed by instinct, as if a ghost had met him in the open and"
506,72,82,506,2019-12-07,5,startled him. Here was the scholar--the brother whom he could not any
507,24,150,507,2019-11-19,4,"way despise, because he loved him--with a red spot of colour in each"
508,19,83,508,2019-12-13,5,"cheek, and in his voice the ring of true metal."
509,37,12,509,2019-11-27,4,“Well?” asked the younger.
510,70,159,510,2019-11-30,3,“You never would have claimed that glove.”
511,40,9,511,2019-12-10,4,"The boy’s temper, easy-going as it was, was roused. “Would _you_ have"
512,51,30,512,2019-12-01,5,hindered me?”
513,52,191,513,2019-11-23,4,“Yes. I--I love her. That is all.”
514,35,44,514,2019-11-30,5,"So young Maurice laughed aloud, and Rupert ran in suddenly and hit him"
515,55,115,515,2019-12-09,5,"on the mouth, and the fight began. In his dreams the heir of Windyhough"
516,43,2,516,2019-12-03,4,"had revelled in battles, in swift assaults, forlorn and desperate"
517,62,113,517,2019-12-11,5,"hopes; for he had known no waking pleasures of the kind. And always, in"
518,20,48,518,2019-12-17,4,"his dreams, there had been a certain spaciousness and leisure; he had"
519,6,81,519,2019-12-12,3,"found time, in between giving and receiving blows, to feel himself the"
520,66,180,520,2019-11-30,5,"big man of his hands, to revel in the sheer bravery of the thing."
521,44,123,521,2019-11-29,4,"In practice, here on the open moor, with snow coming up across the"
522,31,199,522,2019-12-10,3,"stormy, steel-grey sky, there was no leisure and no illusion. He had"
523,34,207,523,2019-12-21,4,"no time to feel, no luxury of sentiment. He knew only that, in some"
524,71,132,524,2019-11-26,3,"muddled way, he was fighting Nance’s battle; that, by some miracle, he"
525,20,108,525,2019-12-15,4,got a sharp blow home at times; that twice Maurice knocked him down;
526,17,191,526,2019-12-04,5,"that, by some native stubbornness, he got up again, with the moor"
527,47,120,527,2019-12-25,5,"dancing in wide circles round him, and hit his man."
528,43,132,528,2019-12-23,5,"It was swift and soon over, as Rupert thought of this battle"
529,36,143,529,2019-12-24,5,"afterwards. No pipes were playing up and down the hills, to hearten"
530,31,102,530,2019-12-14,5,"him. Even the wind, whose note he loved, blew swift from the east about"
531,26,126,531,2019-12-23,5,"deaf ears. He and his brother were alone, in a turmoil of their own"
532,46,57,532,2019-12-03,5,"making, and his weakening arms were beating like a flail about the head"
533,59,25,533,2019-12-29,5,"of Maurice, the supplanter. Then the moors whirled round him, a world"
534,57,203,534,2019-12-27,5,"big with portent and disaster; and dimly, as from a long way off, he"
535,68,126,535,2019-12-22,5,heard Maurice’s voice.
536,39,61,536,2019-12-07,5,“I’ll have to kill him before he gives in. Who ever thought it of the
537,39,154,537,2019-12-06,5,scholar?”
538,63,62,538,2019-12-14,5,"The gibe heartened Rupert. He struggled up again, and by sheer"
539,57,185,539,2019-12-24,4,"instinct--skill he had little, and strength seemed to have left him"
540,38,116,540,2020-01-01,5,long ago--he got another swift blow home. And then darkness settled on
541,21,17,541,2019-12-09,4,"him, and he dreamed again of battle as he had known it in the fanciful"
542,44,171,542,2019-12-13,5,"days of boyhood. He revelled in this lonely moorland fight, counted"
543,35,111,543,2019-12-26,4,"again each blow and wondered at its strength, knew himself at last a"
544,14,105,544,2019-12-15,5,proven man. His dreams were kind to him.
545,71,6,545,2020-01-07,4,"Then he got out from his sickness, little by little, and looked about"
546,70,47,546,2019-12-25,5,"him, and saw a half-moon shining dimly through a whirl of snow. The"
547,9,22,547,2019-12-24,4,"east wind was playing shrewdly round his battered face, as if a man"
548,53,157,548,2019-12-19,5,"were rubbing salt into his wounds. He tried to get up, looked about him"
549,50,202,549,2019-12-18,4,"again, and saw Maurice stooping over him."
550,56,46,550,2020-01-02,5,"A long glance passed between the brothers, Rupert lying on the heather,"
551,56,11,551,2019-12-26,4,Maurice kneeling in the sleety moonlight. There was question in the
552,53,106,552,2019-12-19,3,"glance, old affection, some trouble of the jealousy that had bidden"
553,62,71,553,2019-12-18,5,"them fight just now. Then a little sob, of which he was ashamed,"
554,9,115,554,2020-01-12,2,escaped the younger brother.
555,50,129,555,2020-01-06,4,Rupert struggled to a sitting posture. He could do no more as yet. “So
556,29,55,556,2019-12-21,5,I’m not just the scholar?” he asked feebly.
557,66,182,557,2020-01-12,5,"Maurice, young as he was, was troubled by the vehemence, the"
558,3,203,558,2019-12-26,4,"wistfulness, of the appeal. Odd chords were stirred, under the"
559,11,131,559,2019-12-28,4,rough-and-ready view he had of life. This brother with whom he had
560,54,158,560,2019-12-29,5,"fought just now--he understood, in a dim way, the pity and the"
561,43,128,561,2020-01-18,5,"isolation of his life, understood the daily suffering he had undergone."
562,21,160,562,2020-01-09,5,"Then, suddenly and as if to seek relief from too much feeling, the"
563,31,204,563,2020-01-06,5,younger brother laughed.
564,74,45,564,2019-12-30,5,"“The next time a man sneers at you for being a scholar, Rupert, give"
565,41,137,565,2020-01-05,5,him a straight answer.”
566,28,20,566,2020-01-18,5,"“Yes?” The heir of Windyhough was dazed and muddled still, though he"
567,21,5,567,2019-12-28,5,had got to his feet again.
568,52,149,568,2020-01-02,5,"“Hit him once between the eyes. A liar seldom asks a second blow, so"
569,52,36,569,2019-12-26,1,father says.”
570,40,94,570,2019-12-27,5,"Then a silence fell between them, while the last of the sunset red grew"
571,16,95,571,2019-12-30,5,"pale about the swarthy line of heath above them, and the moon sailed"
572,24,4,572,2020-01-15,5,dim and phantom-like through the sleety clouds. They had been fond of
573,38,34,573,2020-01-05,5,"each other always, but now some deeper love, some intimate communion,"
574,30,137,574,2019-12-28,5,gathered the years up and bound them into lasting friendship. Maurice
575,35,85,575,2020-01-14,5,"had been jealous of his brother’s heirship, contemptuous of his"
576,47,31,576,2020-01-19,5,"scholarship. And Rupert had been sick at heart, these years past,"
577,51,110,577,2019-12-28,5,"knowing how well the supplanter sat his horse, and carried a gun, and"
578,42,31,578,2020-01-22,5,did all things reckoned worthy.
579,31,129,579,2020-01-03,4,"And now they met on equal terms. They had fought together, man against"
580,49,188,580,2020-01-11,4,man; and their love ripened under the bitter east wind and the stinging
581,56,201,581,2020-01-08,4,"sleet, as the man’s way is."
582,61,139,582,2020-01-12,4,"They went down the moor together, Maurice leading his horse by the"
583,24,111,583,2020-01-16,4,"bridle. They were no heroic figures, the three of them. The horse was"
584,29,160,584,2020-01-10,4,"shivering, after long waiting in the cold while his master settled"
585,65,8,585,2020-01-23,4,private differences; and the two brothers limped and stumbled as they
586,29,41,586,2020-01-06,4,picked their way down the white slope of the moor. There was no speed
587,51,44,587,2020-01-15,4,"of action now; there was, instead, this slow march home that in its"
588,64,175,588,2020-01-16,3,very forlornness touched some subtle note of humour. Yet Rupert was
589,12,109,589,2020-01-30,4,"warm, as if he sat by a peat-fire; for he felt a man’s soul stirring in"
590,25,132,590,2020-01-15,3,him.
591,25,119,591,2020-01-31,4,“What did we fight about?” asked Maurice suddenly. “The fun was so hot
592,67,10,592,2020-01-31,3,"while it lasted--and, gad, Rupert, I’ve forgotten what the quarrel was.”"
593,61,177,593,2020-01-13,4,"Again the elder brother grew quick, alert. It seemed he was ready to"
594,44,152,594,2020-01-31,5,"provoke a second fight. “It was Nance’s glove,” he said quietly. “You"
595,60,100,595,2020-02-01,5,"said you meant to claim it, and I said not. I say it still.”"
596,34,70,596,2020-01-31,5,"“There, there, old lad!” laughed Maurice, patting him lightly on the"
597,20,183,597,2020-01-18,5,shoulder. “You shall have the glove. She’d rather give it to you than
598,28,149,598,2020-01-31,5,"to any man in Lancashire. I said as much to Will Underwood just now,"
599,53,123,599,2020-01-24,5,and he didn’t relish it.”
600,63,104,600,2020-01-21,5,"“Rather give it me?” echoed the other, with entire simplicity. “I can"
601,39,194,601,2020-02-01,5,"do nothing that a woman asks, Maurice.”"
602,69,107,602,2020-01-22,5,"A sudden dizziness crossed his eagerness. He could not keep the path,"
603,36,124,603,2020-02-07,5,until Maurice steadied him.
604,66,10,604,2020-02-04,5,"“You can hit devilish hard,” said the younger dryly."
605,71,46,605,2020-02-08,5,"The three of them went down the moor, counting the furlongs miles. And"
606,48,124,606,2020-01-26,1,"again the brothers met on equal terms; for each was bruised and hungry,"
607,12,177,607,2020-01-21,3,"and body-sickness, if it strike deep enough, is apt to bring wayfarers"
608,63,176,608,2020-02-11,4,to one common level.
609,24,24,609,2020-02-12,5,"Nance and Will Underwood had reached the lower lands by now, and she"
610,11,46,610,2020-01-19,5,turned to him at the gate of Demaine House with some reluctance.
611,57,183,611,2020-01-23,5,"“You will let my father thank you for your escort?” she asked, stroking"
612,33,41,612,2020-01-30,5,her mare’s neck.
613,48,206,613,2020-01-26,5,"“I’ll come in,” he answered, with the rollicking assurance that"
614,24,98,614,2020-01-26,4,endeared him to the hard riders of the county--“if only for an hour
615,42,58,615,2020-01-25,5,"more with you.” He leaned across and touched her bridle-hand. “Nance,"
616,12,167,616,2020-02-02,4,you’ve treated me all amiss these last days. You never give me a word
617,49,84,617,2020-02-19,5,"apart, and there’s so much----”"
618,17,60,618,2020-01-30,4,"“I’m tired and cold,” she broke in, wayward and sleety as this moorland"
619,27,2,619,2020-01-29,4,that had cradled her. “You may spare me--what shall I say?--the
620,51,41,620,2020-02-10,5,"flattery that Mr. Underwood gives every woman, when other women are not"
621,35,64,621,2020-01-30,4,there to hear.”
622,50,173,622,2020-02-12,5,She did not know what ailed her. Until an hour ago she had been
623,5,186,623,2020-02-08,4,"yielding, little by little, to the suit which Will Underwood had"
624,19,83,624,2020-02-08,4,"pressed on her--in season and out, as his way was. There had been"
625,49,20,625,2020-02-11,4,"sudden withdrawals, gusts of coquetry, on her part; for the woman’s"
626,37,118,626,2020-02-07,5,"flight at all times is like a snipe’s--zig-zag, and only to be reckoned"
627,62,75,627,2020-02-25,5,with according to the rule of contraries.
628,25,203,628,2020-02-13,5,"But now, as she went into the house, not asking but simply permitting"
